Sales,date,region
2380,16-04-2021,west
2375,17-04-2021,north
2250,17-04-2021,south
2415,17-04-2021,east
2395,17-04-2021,west
2005,18-04-2021,north
2215,18-04-2021,south
2405,18-04-2021,east
2265,18-04-2021,west
2160,19-04-2021,north
2115,19-04-2021,south
2175,19-04-2021,east
2420,19-04-2021,west
2290,20-04-2021,north
2115,20-04-2021,south
2110,20-04-2021,east
2395,20-04-2021,west
2400,21-04-2021,north
2195,21-04-2021,south
2095,21-04-2021,east
2330,21-04-2021,west
2235,22-04-2021,north
2195,22-04-2021,south
2480,22-04-2021,east
2270,22-04-2021,west
2280,23-04-2021,north
2065,23-04-2021,south
2065,23-04-2021,east
2260,23-04-2021,west
2440,24-04-2021,north
2130,24-04-2021,south
2345,24-04-2021,east
2020,24-04-2021,west
2275,25-04-2021,north
2375,25-04-2021,south
2340,25-04-2021,east
2300,25-04-2021,west
2260,26-04-2021,north
2295,26-04-2021,south
2295,26-04-2021,east
2115,26-04-2021,west
2095,27-04-2021,north
2010,27-04-2021,south
2245,27-04-2021,east
2245,27-04-2021,west
2385,28-04-2021,north
2230,28-04-2021,south
2285,28-04-2021,east
2115,28-04-2021,west
2150,29-04-2021,north
2065,29-04-2021,south
2110,29-04-2021,east
2175,29-04-2021,west
2320,30-04-2021,north
2435,30-04-2021,south
2050,30-04-2021,east
2165,30-04-2021,west
2460,01-05-2021,north
2165,01-05-2021,south
2110,01-05-2021,east
2320,01-05-2021,west
2305,02-05-2021,north
2145,02-05-2021,south
2460,02-05-2021,east
2260,02-05-2021,west
2355,03-05-2021,north
2070,03-05-2021,south
2455,03-05-2021,east
2090,03-05-2021,west
2270,04-05-2021,north
2425,04-05-2021,south
2415,04-05-2021,east
2065,04-05-2021,west
2315,05-05-2021,north
2120,05-05-2021,south
2330,05-05-2021,east
2295,05-05-2021,west
2120,06-05-2021,north
2050,06-05-2021,south
2140,06-05-2021,east
2230,06-05-2021,west
2090,07-05-2021,north
2335,07-05-2021,south
2125,07-05-2021,east
2380,07-05-2021,west
2090,08-05-2021,north
2490,08-05-2021,south
2200,08-05-2021,east
2045,08-05-2021,west
2140,09-05-2021,north
2115,09-05-2021,south
2045,09-05-2021,east
2385,09-05-2021,west
2250,10-05-2021,north
2325,10-05-2021,south
2325,10-05-2021,east
2400,10-05-2021,west
2120,11-05-2021,north
2165,11-05-2021,south
2175,11-05-2021,east
2190,11-05-2021,west
2155,12-05-2021,north
2325,12-05-2021,south
2025,12-05-2021,east
2455,12-05-2021,west
2330,13-05-2021,north
2210,13-05-2021,south
2010,13-05-2021,east
2320,13-05-2021,west
2135,14-05-2021,north
2500,14-05-2021,south
2140,14-05-2021,east
2190,14-05-2021,west
2240,15-05-2021,north
2180,15-05-2021,south
2020,15-05-2021,east
2390,15-05-2021,west
2375,16-05-2021,north
2050,16-05-2021,south
2080,16-05-2021,east
2055,16-05-2021,west
2020,17-05-2021,north
2470,17-05-2021,south
2220,17-05-2021,east
2255,17-05-2021,west
2185,18-05-2021,north
2455,18-05-2021,south
2270,18-05-2021,east
2415,18-05-2021,west
2400,19-05-2021,north
2300,19-05-2021,south
2175,19-05-2021,east
2020,19-05-2021,west
2195,20-05-2021,north
2050,20-05-2021,south
2055,20-05-2021,east
2300,20-05-2021,west
2480,21-05-2021,north
2240,21-05-2021,south
2025,21-05-2021,east
2480,21-05-2021,west
2430,22-05-2021,north
2100,22-05-2021,south
2420,22-05-2021,east
2410,22-05-2021,west
2155,23-05-2021,north
2345,23-05-2021,south
2045,23-05-2021,east
2240,23-05-2021,west
2390,24-05-2021,north
2210,24-05-2021,south
2105,24-05-2021,east
2075,24-05-2021,west
2020,25-05-2021,north
2105,25-05-2021,south
2295,25-05-2021,east
2005,25-05-2021,west
2475,26-05-2021,north
2210,26-05-2021,south
2040,26-05-2021,east
2085,26-05-2021,west
2080,27-05-2021,north
2260,27-05-2021,south
2345,27-05-2021,east
2160,27-05-2021,west
2205,28-05-2021,north
2055,28-05-2021,south
2280,28-05-2021,east
2205,28-05-2021,west
2150,29-05-2021,north
2450,29-05-2021,south
2005,29-05-2021,east
2115,29-05-2021,west
2380,30-05-2021,north
2225,30-05-2021,south
2485,30-05-2021,east
2310,30-05-2021,west
2395,31-05-2021,north
2095,31-05-2021,south
2220,31-05-2021,east
2130,31-05-2021,west
2140,01-06-2021,north
2450,01-06-2021,south
2055,01-06-2021,east
2215,01-06-2021,west
2015,02-06-2021,north
2350,02-06-2021,south
2005,02-06-2021,east
2015,02-06-2021,west
2375,03-06-2021,north
2025,03-06-2021,south
2375,03-06-2021,east
2300,03-06-2021,west
2405,04-06-2021,north
2135,04-06-2021,south
2315,04-06-2021,east
2300,04-06-2021,west
2425,05-06-2021,north
2400,05-06-2021,south
2245,05-06-2021,east
2085,05-06-2021,west
2020,06-06-2021,north
2190,06-06-2021,south
2450,06-06-2021,east
2245,06-06-2021,west
2390,07-06-2021,north
2020,07-06-2021,south
2360,07-06-2021,east
2070,07-06-2021,west
2290,08-06-2021,north
2035,08-06-2021,south
2450,08-06-2021,east
2120,08-06-2021,west
2480,09-06-2021,north
2500,09-06-2021,south
2365,09-06-2021,east
2330,09-06-2021,west
2280,10-06-2021,north
2015,10-06-2021,south
2500,10-06-2021,east
2405,10-06-2021,west
2385,11-06-2021,north
2090,11-06-2021,south
2300,11-06-2021,east
2350,11-06-2021,west
2095,12-06-2021,north
2375,12-06-2021,south
2270,12-06-2021,east
2365,12-06-2021,west
2205,13-06-2021,north
2260,13-06-2021,south
2135,13-06-2021,east
2280,13-06-2021,west
2485,14-06-2021,north
2025,14-06-2021,south
2460,14-06-2021,east
2285,14-06-2021,west
2090,15-06-2021,north
2075,15-06-2021,south
2125,15-06-2021,east
2085,15-06-2021,west
2410,16-06-2021,north
2265,16-06-2021,south
2145,16-06-2021,east
2320,16-06-2021,west
2260,17-06-2021,north
2460,17-06-2021,south
2060,17-06-2021,east
2120,17-06-2021,west
2325,18-06-2021,north
2275,18-06-2021,south
2285,18-06-2021,east
2150,18-06-2021,west
2160,19-06-2021,north
2020,19-06-2021,south
2430,19-06-2021,east
2025,19-06-2021,west
2280,20-06-2021,north
2425,20-06-2021,south
2230,20-06-2021,east
2160,20-06-2021,west
2360,21-06-2021,north
2305,21-06-2021,south
2105,21-06-2021,east
2290,21-06-2021,west
2280,22-06-2021,north
2010,22-06-2021,south
2095,22-06-2021,east
2270,22-06-2021,west
2080,23-06-2021,north
2345,23-06-2021,south
2240,23-06-2021,east
2425,23-06-2021,west
2390,24-06-2021,north
2155,24-06-2021,south
2060,24-06-2021,east
2055,24-06-2021,west
2140,25-06-2021,north
2340,25-06-2021,south
2030,25-06-2021,east
2310,25-06-2021,west
2065,26-06-2021,north
2330,26-06-2021,south
2145,26-06-2021,east
2050,26-06-2021,west
2095,27-06-2021,north
2460,27-06-2021,south
2195,27-06-2021,east
2020,27-06-2021,west
2185,28-06-2021,north
2190,28-06-2021,south
2050,28-06-2021,east
2045,28-06-2021,west
2155,29-06-2021,north
2135,29-06-2021,south
2280,29-06-2021,east
2485,29-06-2021,west
2040,30-06-2021,north
2130,30-06-2021,south
2490,30-06-2021,east
2160,30-06-2021,west
2065,01-07-2021,north
2355,01-07-2021,south
2205,01-07-2021,east
2265,01-07-2021,west
2005,02-07-2021,north
2450,02-07-2021,south
2500,02-07-2021,east
2445,02-07-2021,west
2460,03-07-2021,north
2060,03-07-2021,south
2090,03-07-2021,east
2415,03-07-2021,west
2395,04-07-2021,north
2370,04-07-2021,south
2110,04-07-2021,east
2395,04-07-2021,west
2205,05-07-2021,north
2245,05-07-2021,south
2330,05-07-2021,east
2010,05-07-2021,west
2430,06-07-2021,north
2125,06-07-2021,south
2235,06-07-2021,east
2175,06-07-2021,west
2460,07-07-2021,north
2500,07-07-2021,south
2315,07-07-2021,east
2120,07-07-2021,west
2040,08-07-2021,north
2425,08-07-2021,south
2375,08-07-2021,east
2080,08-07-2021,west
2105,09-07-2021,north
2240,09-07-2021,south
2015,09-07-2021,east
2170,09-07-2021,west
2195,10-07-2021,north
2440,10-07-2021,south
2040,10-07-2021,east
2260,10-07-2021,west
2170,11-07-2021,north
2200,11-07-2021,south
2260,11-07-2021,east
2395,11-07-2021,west
2010,12-07-2021,north
2005,12-07-2021,south
2250,12-07-2021,east
2010,12-07-2021,west
2145,13-07-2021,north
2105,13-07-2021,south
2265,13-07-2021,east
2020,13-07-2021,west
2295,14-07-2021,north
2330,14-07-2021,south
2280,14-07-2021,east
2045,14-07-2021,west
2375,15-07-2021,north
2370,15-07-2021,south
2255,15-07-2021,east
2305,15-07-2021,west
2440,16-07-2021,north
2020,16-07-2021,south
2035,16-07-2021,east
2155,16-07-2021,west
2145,17-07-2021,north
2080,17-07-2021,south
2345,17-07-2021,east
2230,17-07-2021,west
2375,18-07-2021,north
2165,18-07-2021,south
2175,18-07-2021,east
2385,18-07-2021,west
2295,19-07-2021,north
2170,19-07-2021,south
2040,19-07-2021,east
2205,19-07-2021,west
2435,20-07-2021,north
2380,20-07-2021,south
2445,20-07-2021,east
2390,20-07-2021,west
2115,21-07-2021,north
2275,21-07-2021,south
2200,21-07-2021,east
2305,21-07-2021,west
2280,22-07-2021,north
2140,22-07-2021,south
2205,22-07-2021,east
2450,22-07-2021,west
2060,23-07-2021,north
2200,23-07-2021,south
2390,23-07-2021,east
2075,23-07-2021,west
2015,24-07-2021,north
2235,24-07-2021,south
2360,24-07-2021,east
2125,24-07-2021,west
2235,25-07-2021,north
2450,25-07-2021,south
2155,25-07-2021,east
2280,25-07-2021,west
2285,26-07-2021,north
2395,26-07-2021,south
2360,26-07-2021,east
2290,26-07-2021,west
2440,27-07-2021,north
2315,27-07-2021,south
2080,27-07-2021,east
2450,27-07-2021,west
2165,28-07-2021,north
2385,28-07-2021,south
2010,28-07-2021,east
2425,28-07-2021,west
2125,29-07-2021,north
2125,29-07-2021,south
2235,29-07-2021,east
2360,29-07-2021,west
2005,30-07-2021,north
2200,30-07-2021,south
2155,30-07-2021,east
2245,30-07-2021,west
2220,31-07-2021,north
2225,31-07-2021,south
2150,31-07-2021,east
2145,31-07-2021,west
2070,01-08-2021,north
2265,01-08-2021,south
2055,01-08-2021,east
2165,01-08-2021,west
2280,02-08-2021,north
2275,02-08-2021,south
2200,02-08-2021,east
2490,02-08-2021,west
2350,03-08-2021,north
2075,03-08-2021,south
2250,03-08-2021,east
2315,03-08-2021,west
2480,04-08-2021,north
2070,04-08-2021,south
2450,04-08-2021,east
2010,04-08-2021,west
2420,05-08-2021,north
2215,05-08-2021,south
2130,05-08-2021,east
2065,05-08-2021,west
2060,06-08-2021,north
2050,06-08-2021,south
2470,06-08-2021,east
2295,06-08-2021,west
2230,07-08-2021,north
2030,07-08-2021,south
2310,07-08-2021,east
2415,07-08-2021,west
2480,08-08-2021,north
2230,08-08-2021,south
2360,08-08-2021,east
2400,08-08-2021,west
2165,09-08-2021,north
2385,09-08-2021,south
2240,09-08-2021,east
2060,09-08-2021,west
2295,10-08-2021,north
2180,10-08-2021,south
2075,10-08-2021,east
2375,10-08-2021,west
2250,11-08-2021,north
2250,11-08-2021,south
2345,11-08-2021,east
2080,11-08-2021,west
2495,12-08-2021,north
2100,12-08-2021,south
2430,12-08-2021,east
2070,12-08-2021,west
2285,13-08-2021,north
2235,13-08-2021,south
2480,13-08-2021,east
2425,13-08-2021,west
2095,14-08-2021,north
2135,14-08-2021,south
2330,14-08-2021,east
2020,14-08-2021,west
2060,15-08-2021,north
2140,15-08-2021,south
2470,15-08-2021,east
2485,15-08-2021,west
2040,16-08-2021,north
2155,16-08-2021,south
2120,16-08-2021,east
2135,16-08-2021,west
2395,17-08-2021,north
2475,17-08-2021,south
2360,17-08-2021,east
2175,17-08-2021,west
2490,18-08-2021,north
2075,18-08-2021,south
2325,18-08-2021,east
2445,18-08-2021,west
2080,19-08-2021,north
2370,19-08-2021,south
2225,19-08-2021,east
2495,19-08-2021,west
2160,20-08-2021,north
2195,20-08-2021,south
2315,20-08-2021,east
2170,20-08-2021,west
2230,21-08-2021,north
2095,21-08-2021,south
2050,21-08-2021,east
2490,21-08-2021,west
2095,22-08-2021,north
2180,22-08-2021,south
2075,22-08-2021,east
2475,22-08-2021,west
2020,23-08-2021,north
2000,23-08-2021,south
2210,23-08-2021,east
2155,23-08-2021,west
2215,24-08-2021,north
2475,24-08-2021,south
2265,24-08-2021,east
2030,24-08-2021,west
2020,25-08-2021,north
2240,25-08-2021,south
2000,25-08-2021,east
2150,25-08-2021,west
2370,26-08-2021,north
2180,26-08-2021,south
2470,26-08-2021,east
2150,26-08-2021,west
2170,27-08-2021,north
2260,27-08-2021,south
2140,27-08-2021,east
2045,27-08-2021,west
2490,28-08-2021,north
2320,28-08-2021,south
2230,28-08-2021,east
2440,28-08-2021,west
2185,29-08-2021,north
2350,29-08-2021,south
2445,29-08-2021,east
2365,29-08-2021,west
2065,30-08-2021,north
2015,30-08-2021,south
2160,30-08-2021,east
2300,30-08-2021,west
2045,31-08-2021,north
2440,31-08-2021,south
2165,31-08-2021,east
2180,31-08-2021,west
2330,01-09-2021,north
2240,01-09-2021,south
2120,01-09-2021,east
2495,01-09-2021,west
2080,02-09-2021,north
2415,02-09-2021,south
2085,02-09-2021,east
2400,02-09-2021,west
2255,03-09-2021,north
2245,03-09-2021,south
2020,03-09-2021,east
2270,03-09-2021,west
2395,04-09-2021,north
2165,04-09-2021,south
2020,04-09-2021,east
2135,04-09-2021,west
2330,05-09-2021,north
2290,05-09-2021,south
2045,05-09-2021,east
2255,05-09-2021,west
2345,06-09-2021,north
2185,06-09-2021,south
2335,06-09-2021,east
2300,06-09-2021,west
2040,07-09-2021,north
2055,07-09-2021,south
2270,07-09-2021,east
2335,07-09-2021,west
2425,08-09-2021,north
2445,08-09-2021,south
2480,08-09-2021,east
2480,08-09-2021,west
2000,09-09-2021,north
2075,09-09-2021,south
2345,09-09-2021,east
2245,09-09-2021,west
2070,10-09-2021,north
2365,10-09-2021,south
2015,10-09-2021,east
2375,10-09-2021,west
2270,11-09-2021,north
2015,11-09-2021,south
2000,11-09-2021,east
2295,11-09-2021,west
2435,12-09-2021,north
2485,12-09-2021,south
2450,12-09-2021,east
2205,12-09-2021,west
2415,13-09-2021,north
2440,13-09-2021,south
2490,13-09-2021,east
2415,13-09-2021,west
2260,14-09-2021,north
2385,14-09-2021,south
2280,14-09-2021,east
2210,14-09-2021,west
2070,15-09-2021,north
2105,15-09-2021,south
2425,15-09-2021,east
2265,15-09-2021,west
2190,16-09-2021,north
2110,16-09-2021,south
2115,16-09-2021,east
2455,16-09-2021,west
2270,17-09-2021,north
2350,17-09-2021,south
2365,17-09-2021,east
2270,17-09-2021,west
2200,18-09-2021,north
2500,18-09-2021,south
2425,18-09-2021,east
2290,18-09-2021,west
2460,19-09-2021,north
2185,19-09-2021,south
2390,19-09-2021,east
2175,19-09-2021,west
2480,20-09-2021,north
2385,20-09-2021,south
2150,20-09-2021,east
2225,20-09-2021,west
2395,21-09-2021,north
2395,21-09-2021,south
2445,21-09-2021,east
2295,21-09-2021,west
2285,22-09-2021,north
2095,22-09-2021,south
2310,22-09-2021,east
2120,22-09-2021,west
2075,23-09-2021,north
2390,23-09-2021,south
2485,23-09-2021,east
2475,23-09-2021,west
2225,24-09-2021,north
2325,24-09-2021,south
2195,24-09-2021,east
2410,24-09-2021,west
2285,25-09-2021,north
2000,25-09-2021,south
2345,25-09-2021,east
2400,25-09-2021,west
2260,26-09-2021,north
2300,26-09-2021,south
2150,26-09-2021,east
2200,26-09-2021,west
2140,27-09-2021,north
2365,27-09-2021,south
2090,27-09-2021,east
2115,27-09-2021,west
2070,28-09-2021,north
2085,28-09-2021,south
2435,28-09-2021,east
2115,28-09-2021,west
2340,29-09-2021,north
2225,29-09-2021,south
2140,29-09-2021,east
2240,29-09-2021,west
2000,30-09-2021,north
2175,30-09-2021,south
2020,30-09-2021,east
2425,30-09-2021,west
2350,01-10-2021,north
2215,01-10-2021,south
2345,01-10-2021,east
2360,01-10-2021,west
2370,02-10-2021,north
2180,02-10-2021,south
2000,02-10-2021,east
2235,02-10-2021,west
2055,03-10-2021,north
2265,03-10-2021,south
2165,03-10-2021,east
2165,03-10-2021,west
2135,04-10-2021,north
2395,04-10-2021,south
2240,04-10-2021,east
2295,04-10-2021,west
2425,05-10-2021,north
2255,05-10-2021,south
2145,05-10-2021,east
2000,05-10-2021,west
2090,06-10-2021,north
2390,06-10-2021,south
2120,06-10-2021,east
2405,06-10-2021,west
2370,07-10-2021,north
2080,07-10-2021,south
2160,07-10-2021,east
2270,07-10-2021,west
2455,08-10-2021,north
2360,08-10-2021,south
2085,08-10-2021,east
2045,08-10-2021,west
2260,09-10-2021,north
2300,09-10-2021,south
2065,09-10-2021,east
2025,09-10-2021,west
2400,10-10-2021,north
2255,10-10-2021,south
2335,10-10-2021,east
2460,10-10-2021,west
2120,11-10-2021,north
2230,11-10-2021,south
2195,11-10-2021,east
2205,11-10-2021,west
2105,12-10-2021,north
2105,12-10-2021,south
2065,12-10-2021,east
2005,12-10-2021,west
2205,13-10-2021,north
2495,13-10-2021,south
2125,13-10-2021,east
2410,13-10-2021,west
2320,14-10-2021,north
2010,14-10-2021,south
2330,14-10-2021,east
2275,14-10-2021,west
2305,15-10-2021,north
2425,15-10-2021,south
2310,15-10-2021,east
2090,15-10-2021,west
2485,16-10-2021,north
2415,16-10-2021,south
2395,16-10-2021,east
2090,16-10-2021,west
2010,17-10-2021,north
2085,17-10-2021,south
2250,17-10-2021,east
2450,17-10-2021,west
2230,18-10-2021,north
2310,18-10-2021,south
2005,18-10-2021,east
2025,18-10-2021,west
2085,19-10-2021,north
2275,19-10-2021,south
2220,19-10-2021,east
2395,19-10-2021,west
2070,20-10-2021,north
2210,20-10-2021,south
2290,20-10-2021,east
2380,20-10-2021,west
2475,21-10-2021,north
2175,21-10-2021,south
2015,21-10-2021,east
2115,21-10-2021,west
2030,22-10-2021,north
2400,22-10-2021,south
2180,22-10-2021,east
2345,22-10-2021,west
2485,23-10-2021,north
2225,23-10-2021,south
2095,23-10-2021,east
2350,23-10-2021,west
2315,24-10-2021,north
2155,24-10-2021,south
2305,24-10-2021,east
2250,24-10-2021,west
2470,25-10-2021,north
2135,25-10-2021,south
2255,25-10-2021,east
2270,25-10-2021,west
2410,26-10-2021,north
2490,26-10-2021,south
2250,26-10-2021,east
2220,26-10-2021,west
2145,27-10-2021,north
2145,27-10-2021,south
2450,27-10-2021,east
2090,27-10-2021,west
2165,28-10-2021,north
2355,28-10-2021,south
2315,28-10-2021,east
2300,28-10-2021,west
2225,29-10-2021,north
2175,29-10-2021,south
2435,29-10-2021,east
2035,29-10-2021,west
2430,30-10-2021,north
2180,30-10-2021,south
2060,30-10-2021,east
2470,30-10-2021,west
2400,31-10-2021,north
2220,31-10-2021,south
2395,31-10-2021,east
2120,31-10-2021,west
2080,01-11-2021,north
2445,01-11-2021,south
2415,01-11-2021,east
2355,01-11-2021,west
2405,02-11-2021,north
2120,02-11-2021,south
2195,02-11-2021,east
2025,02-11-2021,west
2305,03-11-2021,north
2035,03-11-2021,south
2085,03-11-2021,east
2285,03-11-2021,west
2205,04-11-2021,north
2155,04-11-2021,south
2105,04-11-2021,east
2085,04-11-2021,west
2475,05-11-2021,north
2425,05-11-2021,south
2330,05-11-2021,east
2205,05-11-2021,west
2235,06-11-2021,north
2050,06-11-2021,south
2455,06-11-2021,east
2065,06-11-2021,west
2210,07-11-2021,north
2065,07-11-2021,south
2215,07-11-2021,east
2275,07-11-2021,west
2005,08-11-2021,north
2120,08-11-2021,south
2140,08-11-2021,east
2260,08-11-2021,west
2165,09-11-2021,north
2000,09-11-2021,south
2435,09-11-2021,east
2250,09-11-2021,west
2485,10-11-2021,north
2090,10-11-2021,south
2025,10-11-2021,east
2365,10-11-2021,west
2150,11-11-2021,north
2160,11-11-2021,south
2035,11-11-2021,east
2445,11-11-2021,west
2350,12-11-2021,north
2130,12-11-2021,south
2045,12-11-2021,east
2490,12-11-2021,west
2315,13-11-2021,north
2210,13-11-2021,south
2345,13-11-2021,east
2285,13-11-2021,west
2225,14-11-2021,north
2190,14-11-2021,south
2495,14-11-2021,east
2485,14-11-2021,west
2105,15-11-2021,north
2425,15-11-2021,south
2155,15-11-2021,east
2495,15-11-2021,west
2485,16-11-2021,north
2225,16-11-2021,south
2315,16-11-2021,east
2300,16-11-2021,west
2165,17-11-2021,north
2240,17-11-2021,south
2290,17-11-2021,east
2025,17-11-2021,west
2080,18-11-2021,north
2325,18-11-2021,south
2105,18-11-2021,east
2245,18-11-2021,west
2180,19-11-2021,north
2180,19-11-2021,south
2345,19-11-2021,east
2435,19-11-2021,west
2490,20-11-2021,north
2160,20-11-2021,south
2460,20-11-2021,east
2040,20-11-2021,west
2010,21-11-2021,north
2440,21-11-2021,south
2190,21-11-2021,east
2365,21-11-2021,west
2145,22-11-2021,north
2420,22-11-2021,south
2200,22-11-2021,east
2075,22-11-2021,west
2075,23-11-2021,north
2450,23-11-2021,south
2280,23-11-2021,east
2220,23-11-2021,west
2410,24-11-2021,north
2015,24-11-2021,south
2020,24-11-2021,east
2060,24-11-2021,west
2410,25-11-2021,north
2485,25-11-2021,south
2445,25-11-2021,east
2285,25-11-2021,west
2490,26-11-2021,north
2215,26-11-2021,south
2015,26-11-2021,east
2070,26-11-2021,west
2170,27-11-2021,north
2235,27-11-2021,south
2145,27-11-2021,east
2370,27-11-2021,west
2035,28-11-2021,north
2335,28-11-2021,south
2390,28-11-2021,east
2500,28-11-2021,west
2180,29-11-2021,north
2495,29-11-2021,south
2170,29-11-2021,east
2275,29-11-2021,west
2265,30-11-2021,north
2035,30-11-2021,south
2480,30-11-2021,east
2390,30-11-2021,west
2415,01-12-2021,north
2275,01-12-2021,south
2100,01-12-2021,east
2105,01-12-2021,west
2330,02-12-2021,north
2170,02-12-2021,south
2460,02-12-2021,east
2200,02-12-2021,west
2225,03-12-2021,north
2350,03-12-2021,south
2125,03-12-2021,east
2245,03-12-2021,west
2025,04-12-2021,north
2010,04-12-2021,south
2005,04-12-2021,east
2455,04-12-2021,west
2130,05-12-2021,north
2445,05-12-2021,south
2190,05-12-2021,east
2265,05-12-2021,west
2380,06-12-2021,north
2235,06-12-2021,south
2200,06-12-2021,east
2200,06-12-2021,west
2090,07-12-2021,north
2165,07-12-2021,south
2300,07-12-2021,east
2400,07-12-2021,west
2135,08-12-2021,north
2315,08-12-2021,south
2375,08-12-2021,east
2080,08-12-2021,west
2270,09-12-2021,north
2430,09-12-2021,south
2335,09-12-2021,east
2065,09-12-2021,west
2235,10-12-2021,north
2375,10-12-2021,south
2400,10-12-2021,east
2305,10-12-2021,west
2310,11-12-2021,north
2155,11-12-2021,south
2435,11-12-2021,east
2165,11-12-2021,west
2225,12-12-2021,north
2055,12-12-2021,south
2235,12-12-2021,east
2295,12-12-2021,west
2040,13-12-2021,north
2320,13-12-2021,south
2110,13-12-2021,east
2180,13-12-2021,west
2360,14-12-2021,north
2420,14-12-2021,south
2370,14-12-2021,east
2335,14-12-2021,west
2485,15-12-2021,north
2495,15-12-2021,south
2365,15-12-2021,east
2155,15-12-2021,west
2385,16-12-2021,north
2385,16-12-2021,south
2435,16-12-2021,east
2290,16-12-2021,west
2210,17-12-2021,north
2085,17-12-2021,south
2090,17-12-2021,east
2370,17-12-2021,west
2145,18-12-2021,north
2210,18-12-2021,south
2380,18-12-2021,east
2455,18-12-2021,west
2270,19-12-2021,north
2040,19-12-2021,south
2180,19-12-2021,east
2500,19-12-2021,west
2115,20-12-2021,north
2325,20-12-2021,south
2250,20-12-2021,east
2180,20-12-2021,west
2330,21-12-2021,north
2075,21-12-2021,south
2355,21-12-2021,east
2355,21-12-2021,west
2205,22-12-2021,north
2155,22-12-2021,south
2010,22-12-2021,east
2005,22-12-2021,west
2410,23-12-2021,north
2265,23-12-2021,south
2205,23-12-2021,east
2115,23-12-2021,west
2050,24-12-2021,north
2135,24-12-2021,south
2440,24-12-2021,east
2360,24-12-2021,west
2405,25-12-2021,north
2115,25-12-2021,south
2085,25-12-2021,east
2290,25-12-2021,west
2245,26-12-2021,north
2460,26-12-2021,south
2450,26-12-2021,east
2310,26-12-2021,west
2370,27-12-2021,north
2040,27-12-2021,south
2415,27-12-2021,east
2015,27-12-2021,west
2245,28-12-2021,north
2120,28-12-2021,south
2415,28-12-2021,east
2295,28-12-2021,west
2445,29-12-2021,north
2215,29-12-2021,south
2285,29-12-2021,east
2395,29-12-2021,west
2435,30-12-2021,north
2400,30-12-2021,south
2260,30-12-2021,east
2315,30-12-2021,west
2315,31-12-2021,north
2175,31-12-2021,south
2295,31-12-2021,east
2055,31-12-2021,west
2130,01-01-2022,north
2480,01-01-2022,south
2190,01-01-2022,east
2170,01-01-2022,west
2160,02-01-2022,north
2120,02-01-2022,south
2110,02-01-2022,east
2080,02-01-2022,west
2050,03-01-2022,north
2150,03-01-2022,south
2440,03-01-2022,east
2055,03-01-2022,west
2405,04-01-2022,north
2020,04-01-2022,south
2010,04-01-2022,east
2005,04-01-2022,west
2480,05-01-2022,north
2360,05-01-2022,south
2025,05-01-2022,east
2275,05-01-2022,west
2245,06-01-2022,north
2060,06-01-2022,south
2290,06-01-2022,east
2205,06-01-2022,west
2065,07-01-2022,north
2050,07-01-2022,south
2180,07-01-2022,east
2135,07-01-2022,west
2370,08-01-2022,north
2245,08-01-2022,south
2070,08-01-2022,east
2395,08-01-2022,west
2490,09-01-2022,north
2105,09-01-2022,south
2335,09-01-2022,east
2250,09-01-2022,west
2240,10-01-2022,north
2090,10-01-2022,south
2370,10-01-2022,east
2315,10-01-2022,west
2000,11-01-2022,north
2075,11-01-2022,south
2305,11-01-2022,east
2145,11-01-2022,west
2050,12-01-2022,north
2260,12-01-2022,south
2095,12-01-2022,east
2500,12-01-2022,west
2260,13-01-2022,north
2365,13-01-2022,south
2485,13-01-2022,east
2180,13-01-2022,west
2245,14-01-2022,north
2225,14-01-2022,south
2080,14-01-2022,east
2250,14-01-2022,west
2115,15-01-2022,north
2145,15-01-2022,south
2130,15-01-2022,east
2120,15-01-2022,west
2315,16-01-2022,north
2410,16-01-2022,south
2290,16-01-2022,east
2150,16-01-2022,west
2295,17-01-2022,north
2015,17-01-2022,south
2070,17-01-2022,east
2095,17-01-2022,west
2045,18-01-2022,north
2125,18-01-2022,south
2085,18-01-2022,east
2095,18-01-2022,west
2295,19-01-2022,north
2265,19-01-2022,south
2040,19-01-2022,east
2200,19-01-2022,west
2415,20-01-2022,north
2435,20-01-2022,south
2160,20-01-2022,east
2210,20-01-2022,west
2295,21-01-2022,north
2405,21-01-2022,south
2380,21-01-2022,east
2360,21-01-2022,west
2080,22-01-2022,north
2220,22-01-2022,south
2495,22-01-2022,east
2500,22-01-2022,west
2170,23-01-2022,north
2135,23-01-2022,south
2205,23-01-2022,east
2445,23-01-2022,west
2195,24-01-2022,north
2375,24-01-2022,south
2370,24-01-2022,east
2410,24-01-2022,west
2470,25-01-2022,north
2370,25-01-2022,south
2110,25-01-2022,east
2480,25-01-2022,west
2085,26-01-2022,north
2320,26-01-2022,south
2075,26-01-2022,east
2485,26-01-2022,west
2165,27-01-2022,north
2400,27-01-2022,south
2055,27-01-2022,east
2435,27-01-2022,west
2380,28-01-2022,north
2410,28-01-2022,south
2240,28-01-2022,east
2450,28-01-2022,west
2190,29-01-2022,north
2345,29-01-2022,south
2290,29-01-2022,east
2380,29-01-2022,west
2145,30-01-2022,north
2150,30-01-2022,south
2500,30-01-2022,east
2305,30-01-2022,west
2045,31-01-2022,north
2375,31-01-2022,south
2040,31-01-2022,east
2055,31-01-2022,west
2405,01-02-2022,north
2310,01-02-2022,south
2405,01-02-2022,east
2420,01-02-2022,west
2160,02-02-2022,north
